"","Sample.No.","Sample.Code","Length","Mid.1","Mid.2","Volume","OvalityPct","Ovality"
"9067",230,"230CK13152332496958",3.71,26.3,23.8,0.183,"10.50%",10.5
"9068",230,"230CK13152332496958",3.69,18.5,17.9,0.096,"3.40%",3.4
"9069",230,"230CK13152332496958",3.66,22.2,22.8,0.146,"2.70%",2.7
"9070",230,"230CK13152332496958",3.65,21.7,21.4,0.133,"1.40%",1.4
"9071",231,"231CK09400452496832",4.28,40.3,38.4,0.521,"4.90%",4.9
"9072",231,"231CK09400452496832",4.24,39.9,39.3,0.522,"1.50%",1.5
"9073",231,"231CK09400452496832",4.29,31.2,27.9,0.294,"11.80%",11.8
"9074",231,"231CK09400452496832",4.18,27.6,27.9,0.253,"1.10%",1.1
"9075",231,"231CK09400452496832",4.32,19.1,19.7,0.128,"3.10%",3.1
"9076",231,"231CK09400452496832",4.27,21.1,20.1,0.142,"5.00%",5
"9077",231,"231CK09400452496832",4.29,36.9,37.5,0.466,"1.60%",1.6
"9078",231,"231CK09400452496832",4.31,19.9,21.8,0.147,"9.50%",9.5
"9079",231,"231CK09400452496832",4.31,23.5,22.4,0.178,"4.90%",4.9
"9081",231,"231CK09400452496832",4.3,25.2,24.5,0.209,"2.90%",2.9
"9082",231,"231CK09400452496832",4.31,33.1,30.8,0.346,"7.50%",7.5
"9083",231,"231CK09400452496832",4.26,44.6,45.4,0.678,"1.80%",1.8
"9084",231,"231CK09400452496832",4.29,23.7,22.6,0.181,"4.90%",4.9
"9085",231,"231CK09400452496832",4.28,22.3,22.2,0.166,"0.50%",0.5
"9086",231,"231CK09400452496832",4.29,24,23.1,0.187,"3.90%",3.9
"9087",231,"231CK09400452496832",4.32,27.5,28.5,0.266,"3.60%",3.6
"9088",231,"231CK09400452496832",4.3,34.8,34.8,0.409,"0.00%",0
"9089",231,"231CK09400452496832",4.27,16.5,16.2,0.09,"1.90%",1.9
"9090",231,"231CK09400452496832",4.29,36.6,36.7,0.453,"0.30%",0.3
"9091",231,"231CK09400452496832",4.33,34.1,34.7,0.402,"1.80%",1.8
"9092",231,"231CK09400452496832",4.3,26.7,26,0.234,"2.70%",2.7
"9093",231,"231CK09400452496832",4.27,21.6,21.3,0.154,"1.40%",1.4
"9094",231,"231CK09400452496832",4.33,44.1,45.6,0.684,"3.40%",3.4
"9095",231,"231CK09400452496832",4.33,37,35.4,0.446,"4.50%",4.5
"9096",231,"231CK09400452496832",4.29,24,23.1,0.187,"3.90%",3.9
"9097",231,"231CK09400452496832",4.32,27.5,28.5,0.266,"3.60%",3.6
"9098",231,"231CK09400452496832",4.3,34.8,34.8,0.409,"0.00%",0
"9099",231,"231CK09400452496832",4.27,16.5,16.2,0.09,"1.90%",1.9
"9100",231,"231CK09400452496832",4.29,36.6,36.7,0.453,"0.30%",0.3
"9101",231,"231CK09400452496832",4.33,34.1,34.7,0.402,"1.80%",1.8
"9102",231,"231CK09400452496832",4.3,26.7,26,0.234,"2.70%",2.7
"9103",231,"231CK09400452496832",4.27,21.6,21.3,0.154,"1.40%",1.4
"9104",231,"231CK09400452496832",4.33,44.1,45.6,0.684,"3.40%",3.4
"9105",231,"231CK09400452496832",4.33,37,35.4,0.446,"4.50%",4.5
"9106",232,"232CK294752496858",5.48,26.1,25.6,0.288,"2.00%",2
"9107",232,"232CK294752496858",5.48,36.1,35.3,0.549,"2.30%",2.3
"9108",232,"232CK294752496858",5.5,31.5,29.4,0.401,"7.10%",7.1
"9109",232,"232CK294752496858",5.5,22.6,22,0.215,"2.70%",2.7
"9110",232,"232CK294752496858",5.48,26.1,25.6,0.288,"2.00%",2
"9111",232,"232CK294752496858",5.48,36.1,35.3,0.549,"2.30%",2.3
"9112",232,"232CK294752496858",5.5,31.5,29.4,0.401,"7.10%",7.1
"9113",232,"232CK294752496858",5.5,22.6,22,0.215,"2.70%",2.7
"9114",232,"232CK294752496858",5.47,20.4,20.8,0.182,"2.00%",2
"9115",232,"232CK294752496858",5.49,36.9,34.1,0.543,"8.20%",8.2
"9116",232,"232CK294752496858",5.49,24.5,22.9,0.242,"7.00%",7
"9117",232,"232CK294752496858",5.46,17.8,17.3,0.132,"2.90%",2.9
"9118",232,"232CK294752496858",5.49,18.2,18,0.141,"1.10%",1.1
"9119",232,"232CK294752496858",5.47,34.8,33.7,0.504,"3.30%",3.3
"9120",232,"232CK294752496858",5.51,25.4,26,0.286,"2.40%",2.4
"9121",232,"232CK294752496858",5.5,38.6,38.7,0.645,"0.30%",0.3
"9122",232,"232CK294752496858",5.46,32.1,33,0.454,"2.80%",2.8
"9123",232,"232CK294752496858",5.51,28,27.4,0.332,"2.20%",2.2
"9124",232,"232CK294752496858",5.51,25.2,24.4,0.266,"3.30%",3.3
"9125",232,"232CK294752496858",5.44,20.1,19.1,0.164,"5.20%",5.2
"9126",232,"232CK294752496858",5.46,21.5,21,0.194,"2.40%",2.4
"9127",232,"232CK294752496858",5.5,22.1,22.3,0.213,"0.90%",0.9
"9128",232,"232CK294752496858",5.5,31.1,30.9,0.415,"0.60%",0.6
"9129",232,"232CK294752496858",5.49,18.2,18,0.141,"1.10%",1.1
"9130",232,"232CK294752496858",5.47,34.8,33.7,0.504,"3.30%",3.3
"9131",232,"232CK294752496858",5.51,25.4,26,0.286,"2.40%",2.4
"9132",232,"232CK294752496858",5.5,38.6,38.7,0.645,"0.30%",0.3
"9133",232,"232CK294752496858",5.46,32.1,33,0.454,"2.80%",2.8
"9134",232,"232CK294752496858",5.51,28,27.4,0.332,"2.20%",2.2
"9135",232,"232CK294752496858",5.51,25.2,24.4,0.266,"3.30%",3.3
"9136",232,"232CK294752496858",5.44,20.1,19.1,0.164,"5.20%",5.2
"9137",232,"232CK294752496858",5.46,21.5,21,0.194,"2.40%",2.4
"9138",232,"232CK294752496858",5.5,22.1,22.3,0.213,"0.90%",0.9
"9139",232,"232CK294752496858",5.5,31.1,30.9,0.415,"0.60%",0.6
"9140",232,"232CK294752496858",5.48,24.2,23.9,0.249,"1.30%",1.3
"9141",232,"232CK294752496858",5.48,22.1,22.7,0.216,"2.70%",2.7
"9142",232,"232CK294752496858",5.49,23.8,22.7,0.233,"4.80%",4.8
"9143",232,"232CK294752496858",5.47,26.3,26.7,0.302,"1.50%",1.5
"9144",232,"232CK294752496858",5.46,18.9,19,0.154,"0.50%",0.5
"9145",232,"232CK294752496858",5.45,31.9,30.9,0.422,"3.20%",3.2
"9146",232,"232CK294752496858",5.5,35.7,36.3,0.56,"1.70%",1.7
"9147",232,"232CK294752496858",5.59,30.4,28.6,0.382,"6.30%",6.3
"9148",232,"232CK294752496858",5.49,29.3,28.8,0.364,"1.70%",1.7
"9149",232,"232CK294752496858",5.46,18.9,19,0.154,"0.50%",0.5
"9150",232,"232CK294752496858",5.45,31.9,30.9,0.422,"3.20%",3.2
"9151",232,"232CK294752496858",5.5,35.7,36.3,0.56,"1.70%",1.7
"9152",232,"232CK294752496858",5.59,30.4,28.6,0.382,"6.30%",6.3
"9153",232,"232CK294752496858",5.49,29.3,28.8,0.364,"1.70%",1.7
"9154",233,"233WD0621442497381",4.93,27,26.1,0.273,"3.40%",3.4
"9155",233,"233WD0621442497381",4.89,33.7,33.8,0.437,"0.30%",0.3
"9156",233,"233WD0621442497381",4.89,26.1,24.2,0.243,"7.90%",7.9
"9157",233,"233WD0621442497381",4.92,26.2,26.4,0.267,"0.80%",0.8
"9158",233,"233WD0621442497381",4.92,30,28.6,0.332,"4.90%",4.9
"9159",233,"233WD0621442497381",4.91,28.9,27.3,0.304,"5.90%",5.9
"9160",233,"233WD0621442497381",4.85,26.9,26.5,0.272,"1.50%",1.5
"9161",233,"233WD0621442497381",4.94,41.7,39.2,0.635,"6.40%",6.4
"9162",233,"233WD0621442497381",4.93,33.4,33,0.427,"1.20%",1.2
"9163",233,"233WD0621442497381",4.93,46.1,43.3,0.774,"6.50%",6.5
"9164",233,"233WD0621442497381",4.9,41.1,39.9,0.631,"3.00%",3
"9165",233,"233WD0621442497381",4.93,27,26.1,0.273,"3.40%",3.4
"9166",233,"233WD0621442497381",4.89,33.7,33.8,0.437,"0.30%",0.3
"9167",233,"233WD0621442497381",4.89,26.1,24.2,0.243,"7.90%",7.9
"9168",233,"233WD0621442497381",4.92,26.2,26.4,0.267,"0.80%",0.8
"9169",233,"233WD0621442497381",4.92,30,28.6,0.332,"4.90%",4.9
"9170",233,"233WD0621442497381",4.91,28.9,27.3,0.304,"5.90%",5.9
"9171",233,"233WD0621442497381",4.85,26.9,26.5,0.272,"1.50%",1.5
"9172",233,"233WD0621442497381",4.94,41.7,39.2,0.635,"6.40%",6.4
"9173",233,"233WD0621442497381",4.93,33.4,33,0.427,"1.20%",1.2
"9174",233,"233WD0621442497381",4.93,46.1,43.3,0.774,"6.50%",6.5
"9175",233,"233WD0621442497381",4.9,41.1,39.9,0.631,"3.00%",3
"9176",233,"233WD0621442497381",4.91,37.4,36.6,0.528,"2.20%",2.2
"9177",233,"233WD0621442497381",4.93,23.6,23.4,0.214,"0.90%",0.9
"9178",233,"233WD0621442497381",4.92,22.9,23.2,0.205,"1.30%",1.3
"9179",233,"233WD0621442497381",4.92,30.1,29.6,0.344,"1.70%",1.7
"9180",233,"233WD0621442497381",4.9,31.5,29.7,0.36,"6.10%",6.1
"9181",233,"233WD0621442497381",4.85,31.4,32.9,0.394,"4.80%",4.8
"9182",233,"233WD0621442497381",4.88,24,24.3,0.224,"1.30%",1.3
"9183",233,"233WD0621442497381",4.92,46.2,48.2,0.861,"4.30%",4.3
"9184",233,"233WD0621442497381",4.89,33.3,33.8,0.432,"1.50%",1.5
"9185",233,"233WD0621442497381",4.92,31.6,30.3,0.37,"4.30%",4.3
"9186",233,"233WD0621442497381",4.9,24.9,24.7,0.237,"0.80%",0.8
"9187",233,"233WD0621442497381",4.84,25.2,25,0.239,"0.80%",0.8
"9188",233,"233WD0621442497381",4.9,31.5,29.7,0.36,"6.10%",6.1
"9189",233,"233WD0621442497381",4.85,31.4,32.9,0.394,"4.80%",4.8
"9190",233,"233WD0621442497381",4.88,24,24.3,0.224,"1.30%",1.3
"9191",233,"233WD0621442497381",4.92,46.2,48.2,0.861,"4.30%",4.3
"9192",233,"233WD0621442497381",4.89,33.3,33.8,0.432,"1.50%",1.5
"9193",233,"233WD0621442497381",4.92,31.6,30.3,0.37,"4.30%",4.3
"9194",233,"233WD0621442497381",4.9,24.9,24.7,0.237,"0.80%",0.8
"9195",233,"233WD0621442497381",4.84,25.2,25,0.239,"0.80%",0.8
"9196",234,"234WD05400552497342",5.48,18,18.9,0.147,"5.00%",5
"9197",234,"234WD05400552497342",5.5,24.9,23.2,0.25,"7.30%",7.3
"9198",234,"234WD05400552497342",5.52,26.6,27.4,0.316,"3.00%",3
"9199",234,"234WD05400552497342",5.5,21.4,21.4,0.198,"0.00%",0
"9200",234,"234WD05400552497342",5.48,23.1,21.7,0.216,"6.50%",6.5
"9201",234,"234WD05400552497342",5.51,24.4,23.7,0.25,"3.00%",3
"9202",234,"234WD05400552497342",5.48,18,18.9,0.147,"5.00%",5
"9203",234,"234WD05400552497342",5.5,24.9,23.2,0.25,"7.30%",7.3
"9204",234,"234WD05400552497342",5.52,26.6,27.4,0.316,"3.00%",3
"9205",234,"234WD05400552497342",5.5,21.4,21.4,0.198,"0.00%",0
"9206",234,"234WD05400552497342",5.48,23.1,21.7,0.216,"6.50%",6.5
"9207",234,"234WD05400552497342",5.51,24.4,23.7,0.25,"3.00%",3
"9208",234,"234WD05400552497342",5.49,22.4,22.5,0.217,"0.40%",0.4
"9209",234,"234WD05400552497342",5.52,22.3,21.2,0.205,"5.20%",5.2
"9210",234,"234WD05400552497342",5.51,23.6,22.9,0.234,"3.10%",3.1
"9211",234,"234WD05400552497342",5.49,20.3,20.5,0.179,"1.00%",1
"9212",234,"234WD05400552497342",5.5,19.3,18.3,0.153,"5.50%",5.5
"9213",234,"234WD05400552497342",5.51,22.1,20.9,0.2,"5.70%",5.7
"9214",234,"234WD05400552497342",5.52,19.4,20.4,0.172,"5.20%",5.2
"9215",234,"234WD05400552497342",5.53,23.9,23.4,0.243,"2.10%",2.1
"9216",234,"234WD05400552497342",5.5,25.6,25.1,0.278,"2.00%",2
"9217",234,"234WD05400552497342",5.5,19.3,18.3,0.153,"5.50%",5.5
"9218",234,"234WD05400552497342",5.51,22.1,20.9,0.2,"5.70%",5.7
"9219",234,"234WD05400552497342",5.52,19.4,20.4,0.172,"5.20%",5.2
"9220",234,"234WD05400552497342",5.53,23.9,23.4,0.243,"2.10%",2.1
"9221",234,"234WD05400552497342",5.5,25.6,25.1,0.278,"2.00%",2
"9222",234,"234WD05400552497342",5.51,17.9,17.9,0.139,"0.00%",0
"9223",234,"234WD05400552497342",5.52,23.3,24.2,0.245,"3.90%",3.9
"9224",234,"234WD05400552497342",5.53,23.8,22.8,0.236,"4.40%",4.4
"9225",234,"234WD05400552497342",5.51,21.8,21.5,0.203,"1.40%",1.4
"9226",234,"234WD05400552497342",5.51,19.4,19.8,0.166,"2.10%",2.1
"9227",234,"234WD05400552497342",5.48,24.5,25.1,0.265,"2.40%",2.4
"9228",234,"234WD05400552497342",5.52,22.9,22.4,0.222,"2.20%",2.2
"9229",234,"234WD05400552497342",5.5,23.7,24.3,0.249,"2.50%",2.5
"9230",234,"234WD05400552497342",5.5,24.7,23.3,0.249,"6.00%",6
"9231",234,"234WD05400552497342",5.49,24.8,24.1,0.258,"2.90%",2.9
"9232",234,"234WD05400552497342",5.5,26,26.3,0.295,"1.20%",1.2
"9233",234,"234WD05400552497342",5.5,23.7,24.3,0.249,"2.50%",2.5
"9234",234,"234WD05400552497342",5.5,24.7,23.3,0.249,"6.00%",6
"9235",234,"234WD05400552497342",5.49,24.8,24.1,0.258,"2.90%",2.9
"9236",234,"234WD05400552497342",5.5,26,26.3,0.295,"1.20%",1.2
"9237",234,"234WD05400552497342",5.48,23.3,23.8,0.239,"2.10%",2.1
"9238",234,"234WD05400552497342",5.51,23.3,24.2,0.244,"3.90%",3.9
"9239",234,"234WD05400552497342",5.52,19.3,18.5,0.155,"4.30%",4.3
"9240",234,"234WD05400552497342",5.51,24.1,23.6,0.246,"2.10%",2.1
"9241",234,"234WD05400552497342",5.49,23.8,23.2,0.238,"2.60%",2.6
"9242",234,"234WD05400552497342",5.51,18.5,19.5,0.156,"5.40%",5.4
"9243",234,"234WD05400552497342",5.49,23.1,22.8,0.227,"1.30%",1.3
"9244",234,"234WD05400552497342",5.47,23.3,22.9,0.229,"1.70%",1.7
"9245",234,"234WD05400552497342",5.5,25.4,25.1,0.275,"1.20%",1.2
"9246",234,"234WD05400552497342",5.48,20.8,19.7,0.176,"5.60%",5.6
"9247",234,"234WD05400552497342",5.49,19.7,21.5,0.183,"9.10%",9.1
"9248",234,"234WD05400552497342",5.51,21,21.5,0.195,"2.40%",2.4
"9249",234,"234WD05400552497342",5.5,25.9,24.1,0.27,"7.50%",7.5
"9250",234,"234WD05400552497342",5.52,19.1,19.7,0.163,"3.10%",3.1
"9251",234,"234WD05400552497342",5.49,21.5,20.1,0.187,"7.00%",7
"9252",234,"234WD05400552497342",5.51,17.8,17.8,0.137,"0.00%",0
"9253",234,"234WD05400552497342",5.5,22.2,20.9,0.201,"6.20%",6.2
"9254",234,"234WD05400552497342",5.5,25.4,25.1,0.275,"1.20%",1.2
"9255",234,"234WD05400552497342",5.48,20.8,19.7,0.176,"5.60%",5.6
"9256",234,"234WD05400552497342",5.49,19.7,21.5,0.183,"9.10%",9.1
"9257",234,"234WD05400552497342",5.51,21,21.5,0.195,"2.40%",2.4
"9258",234,"234WD05400552497342",5.5,25.9,24.1,0.27,"7.50%",7.5
"9259",234,"234WD05400552497342",5.52,19.1,19.7,0.163,"3.10%",3.1
"9260",234,"234WD05400552497342",5.49,21.5,20.1,0.187,"7.00%",7
"9261",234,"234WD05400552497342",5.51,17.8,17.8,0.137,"0.00%",0
"9262",234,"234WD05400552497342",5.5,22.2,20.9,0.201,"6.20%",6.2
"9263",235,"235GY11400152497322",3.66,19.9,19.9,0.114,"0.00%",0
"9264",235,"235GY11400152497322",3.67,19.8,19.6,0.112,"1.00%",1
"9265",235,"235GY11400152497322",3.66,28.4,29.7,0.243,"4.60%",4.6
"9266",235,"235GY11400152497322",3.68,17.4,16.8,0.085,"3.60%",3.6
"9267",235,"235GY11400152497322",3.69,16.5,15,0.072,"10.00%",10
"9268",235,"235GY11400152497322",3.69,20.3,19.6,0.115,"3.60%",3.6
"9269",235,"235GY11400152497322",3.69,19.1,19.3,0.107,"1.00%",1
"9270",235,"235GY11400152497322",3.71,22.5,21.3,0.14,"5.60%",5.6
"9271",235,"235GY11400152497322",3.67,18,17.3,0.09,"4.00%",4
"9272",235,"235GY11400152497322",3.7,24.7,21.9,0.158,"12.80%",12.8
"9273",235,"235GY11400152497322",3.69,16.5,15,0.072,"10.00%",10
"9274",235,"235GY11400152497322",3.69,20.3,19.6,0.115,"3.60%",3.6
"9275",235,"235GY11400152497322",3.69,19.1,19.3,0.107,"1.00%",1
"9276",235,"235GY11400152497322",3.71,22.5,21.3,0.14,"5.60%",5.6
"9277",235,"235GY11400152497322",3.67,18,17.3,0.09,"4.00%",4
"9278",235,"235GY11400152497322",3.7,24.7,21.9,0.158,"12.80%",12.8
"9279",235,"235GY11400152497322",3.68,15.9,15.5,0.071,"2.60%",2.6
"9280",235,"235GY11400152497322",3.68,37.7,38.3,0.417,"1.60%",1.6
"9281",235,"235GY11400152497322",3.73,21.2,20.5,0.127,"3.40%",3.4
"9282",235,"235GY11400152497322",3.66,24.9,24.2,0.173,"2.90%",2.9
"9283",235,"235GY11400152497322",3.67,19.7,19.6,0.111,"0.50%",0.5
"9284",235,"235GY11400152497322",3.7,20.6,18.8,0.113,"9.60%",9.6
"9285",235,"235GY11400152497322",3.69,18.9,18.1,0.099,"4.40%",4.4
"9286",235,"235GY11400152497322",3.68,19.5,18.5,0.104,"5.40%",5.4
"9287",235,"235GY11400152497322",3.66,18.7,18.3,0.098,"2.20%",2.2
"9288",235,"235GY11400152497322",3.7,20.5,18.9,0.113,"8.50%",8.5
"9289",235,"235GY11400152497322",3.68,19,17.7,0.097,"7.30%",7.3
"9290",235,"235GY11400152497322",3.69,21.1,20,0.122,"5.50%",5.5
"9291",235,"235GY11400152497322",3.7,20.6,18.8,0.113,"9.60%",9.6
"9292",235,"235GY11400152497322",3.69,18.9,18.1,0.099,"4.40%",4.4
"9293",235,"235GY11400152497322",3.68,19.5,18.5,0.104,"5.40%",5.4
"9294",235,"235GY11400152497322",3.66,18.7,18.3,0.098,"2.20%",2.2
"9295",235,"235GY11400152497322",3.7,20.5,18.9,0.113,"8.50%",8.5
"9296",235,"235GY11400152497322",3.68,19,17.7,0.097,"7.30%",7.3
"9297",235,"235GY11400152497322",3.69,21.1,20,0.122,"5.50%",5.5
"9298",235,"235GY11400152497322",3.69,19.4,18.9,0.106,"2.60%",2.6
"9299",235,"235GY11400152497322",3.69,18.3,18.2,0.097,"0.50%",0.5
"9300",235,"235GY11400152497322",3.71,20.3,21.2,0.125,"4.40%",4.4
"9301",235,"235GY11400152497322",3.68,23.6,21.5,0.147,"9.80%",9.8
"9302",235,"235GY11400152497322",3.68,22.9,23.3,0.154,"1.70%",1.7
"9303",235,"235GY11400152497322",3.7,23.1,23.3,0.156,"0.90%",0.9
"9304",235,"235GY11400152497322",3.69,19.7,19.3,0.11,"2.10%",2.1
"9305",235,"235GY11400152497322",3.64,17.9,17,0.087,"5.30%",5.3
"9306",235,"235GY11400152497322",3.7,23.1,23.2,0.156,"0.40%",0.4
"9307",235,"235GY11400152497322",3.69,22.1,21.8,0.14,"1.40%",1.4
"9308",235,"235GY11400152497322",3.7,27.9,28.9,0.234,"3.60%",3.6
"9309",235,"235GY11400152497322",3.7,22.6,24.4,0.16,"8.00%",8
"9310",235,"235GY11400152497322",3.7,23.1,23.3,0.156,"0.90%",0.9
"9311",235,"235GY11400152497322",3.69,19.7,19.3,0.11,"2.10%",2.1
"9312",235,"235GY11400152497322",3.64,17.9,17,0.087,"5.30%",5.3
"9313",235,"235GY11400152497322",3.7,23.1,23.2,0.156,"0.40%",0.4
"9314",235,"235GY11400152497322",3.69,22.1,21.8,0.14,"1.40%",1.4
"9315",235,"235GY11400152497322",3.7,27.9,28.9,0.234,"3.60%",3.6
"9316",235,"235GY11400152497322",3.7,22.6,24.4,0.16,"8.00%",8
"9317",235,"235GY11400152497322",3.71,28.5,29.2,0.243,"2.50%",2.5
"9318",235,"235GY11400152497322",3.69,19.8,21.2,0.122,"7.10%",7.1
"9319",235,"235GY11400152497322",3.68,22.2,22.2,0.142,"0.00%",0
"9320",235,"235GY11400152497322",3.71,20.1,20.7,0.121,"3.00%",3
"9321",235,"235GY11400152497322",3.64,21.3,20.2,0.123,"5.40%",5.4
"9322",235,"235GY11400152497322",3.7,28.9,26.2,0.221,"10.30%",10.3
"9323",235,"235GY11400152497322",3.7,22.3,20.9,0.136,"6.70%",6.7
"9324",235,"235GY11400152497322",3.7,28.9,26.2,0.221,"10.30%",10.3
"9325",235,"235GY11400152497322",3.7,22.3,20.9,0.136,"6.70%",6.7
"9326",235,"235GY11400152497322",3.69,20.5,20.6,0.122,"0.50%",0.5
"9327",236,"236CK08400252497571",6.27,26.9,24.6,0.327,"9.30%",9.3
"9328",236,"236CK08400252497571",6.26,27.8,29.4,0.402,"5.80%",5.8
"9329",236,"236CK08400252497571",6.24,26.8,25.8,0.339,"3.90%",3.9
"9330",236,"236CK08400252497571",6.23,33.9,31.3,0.52,"8.30%",8.3
"9331",236,"236CK08400252497571",6.24,33,31.7,0.513,"4.10%",4.1
"9332",236,"236CK08400252497571",6.23,33.9,31.3,0.52,"8.30%",8.3
"9333",236,"236CK08400252497571",6.24,33,31.7,0.513,"4.10%",4.1
"9334",236,"236CK08400252497571",6.23,27.5,26.9,0.362,"2.20%",2.2
"9335",236,"236CK08400252497571",6.24,28.1,27.3,0.376,"2.90%",2.9
"9336",236,"236CK08400252497571",6.24,29.4,28.1,0.405,"4.60%",4.6
"9337",236,"236CK08400252497571",6.25,32.4,32.3,0.514,"0.30%",0.3
"9338",236,"236CK08400252497571",6.19,29.7,29.3,0.423,"1.40%",1.4
"9339",236,"236CK08400252497571",6.51,32,31.8,0.52,"0.60%",0.6
"9340",236,"236CK08400252497571",6.21,30.2,31,0.457,"2.60%",2.6
"9341",236,"236CK08400252497571",6.25,27.1,26.5,0.353,"2.30%",2.3
"9342",236,"236CK08400252497571",6.25,30.6,30,0.451,"2.00%",2
"9343",236,"236CK08400252497571",6.2,31.3,28.7,0.438,"9.10%",9.1
"9344",236,"236CK08400252497571",6.27,31.3,31.7,0.489,"1.30%",1.3
"9345",236,"236CK08400252497571",6.18,31.5,29.6,0.453,"6.40%",6.4
"9346",236,"236CK08400252497571",6.22,27.7,25.9,0.351,"6.90%",6.9
"9347",236,"236CK08400252497571",6.27,32,32.5,0.512,"1.60%",1.6
"9348",236,"236CK08400252497571",6.51,32,31.8,0.52,"0.60%",0.6
"9349",236,"236CK08400252497571",6.21,30.2,31,0.457,"2.60%",2.6
"9350",236,"236CK08400252497571",6.25,27.1,26.5,0.353,"2.30%",2.3
"9351",236,"236CK08400252497571",6.25,30.6,30,0.451,"2.00%",2
"9352",236,"236CK08400252497571",6.2,31.3,28.7,0.438,"9.10%",9.1
"9353",236,"236CK08400252497571",6.27,31.3,31.7,0.489,"1.30%",1.3
"9354",236,"236CK08400252497571",6.18,31.5,29.6,0.453,"6.40%",6.4
"9355",236,"236CK08400252497571",6.22,27.7,25.9,0.351,"6.90%",6.9
"9356",236,"236CK08400252497571",6.27,32,32.5,0.512,"1.60%",1.6
"9357",237,"237CK09400452497484",6.21,31.5,30.5,0.469,"3.30%",3.3
"9358",237,"237CK09400452497484",6.2,31.3,31.1,0.474,"0.60%",0.6
"9359",237,"237CK09400452497484",6.15,29.2,28.5,0.402,"2.50%",2.5
"9360",237,"237CK09400452497484",6.11,32.4,28.7,0.448,"12.90%",12.9
"9361",237,"237CK09400452497484",6.22,26.6,25.1,0.326,"6.00%",6
"9362",237,"237CK09400452497484",6.18,28.9,28,0.393,"3.20%",3.2
"9363",237,"237CK09400452497484",6.19,28.4,28.5,0.394,"0.40%",0.4
"9364",237,"237CK09400452497484",6.19,26,28,0.354,"7.70%",7.7
"9365",237,"237CK09400452497484",6.49,31.3,33.2,0.53,"6.10%",6.1
"9366",237,"237CK09400452497484",6.18,31.6,31.3,0.48,"1.00%",1
"9367",237,"237CK09400452497484",6.2,32.5,31.7,0.502,"2.50%",2.5
"9368",237,"237CK09400452497484",6.21,30.6,30,0.448,"2.00%",2
"9369",237,"237CK09400452497484",6.22,26.8,26.1,0.342,"2.70%",2.7
"9370",237,"237CK09400452497484",6.19,31.5,30.3,0.464,"4.00%",4
